2.000000 1.860305 1.582037 1.169640 1.105088 1596.880000
4.000000 0.992183 1.383761 1.441603 1.272624 1593.760000
6.000000 0.918666 1.033495 1.710318 1.269054 1590.640000
8.000000 1.288236 1.270271 1.381206 1.275728 1587.520000
10.000000 1.337822 1.404896 1.084833 1.084448 1584.400000
12.000000 1.172512 1.119537 0.856972 1.319782 1581.280000
14.000000 1.495635 1.627173 1.101795 1.744734 1578.160000
16.000000 1.368064 1.247088 1.305994 1.282803 1575.040000
18.000000 1.435907 1.402462 1.081017 1.314874 1571.920000
20.000000 1.515730 1.429067 1.281015 1.306476 1568.800000
22.000000 1.570475 1.215243 1.109225 0.971519 1565.680000
24.000000 1.820077 1.206244 1.475891 1.737424 1562.560000
26.000000 1.045913 1.195641 1.209225 1.684899 1559.440000
28.000000 1.271505 1.319775 0.929205 1.269487 1556.320000
30.000000 1.258035 0.996055 1.465964 1.376885 1553.200000
32.000000 1.416528 1.190001 1.136612 1.490012 1550.080000
34.000000 1.000334 1.430804 1.034129 1.443764 1546.960000
36.000000 1.241927 1.788319 1.363716 1.437194 1543.840000
38.000000 1.779856 1.229089 1.376924 1.129866 1540.720000
40.000000 1.439140 1.348420 1.490308 1.031419 1537.600000
42.000000 1.580593 1.089064 1.192387 1.236516 1534.480000
44.000000 1.455550 1.951263 1.441980 1.284592 1531.360000
46.000000 1.345405 1.398821 1.422117 0.830552 1528.240000
48.000000 1.379793 1.151941 1.418283 1.702009 1525.120000
50.000000 1.071457 1.083877 1.356394 1.693693 1522.000000
52.000000 1.477163 1.174304 1.693764 1.040122 1518.880000
54.000000 0.970686 1.481452 1.670957 1.619268 1515.760000
56.000000 1.442872 1.591819 1.164295 0.969022 1512.640000
58.000000 1.446384 1.533744 1.833981 0.706940 1509.520000
60.000000 1.465870 2.246618 1.943199 1.742599 1506.400000
62.000000 1.709330 1.143924 1.237376 1.039035 1503.280000
64.000000 1.405345 1.554947 1.483273 1.835862 1500.160000
66.000000 1.007736 1.062101 1.500014 1.287278 1497.040000
68.000000 1.700382 1.454754 1.301685 1.314396 1493.920000
70.000000 1.679366 1.244916 1.122027 1.266331 1490.800000
72.000000 1.263525 1.154069 1.805260 1.228252 1487.680000
74.000000 1.242228 1.373093 1.780602 1.967728 1484.560000
76.000000 1.342738 1.057824 1.315074 2.246217 1481.440000
