0.000000 0.000000 0.000000 -0.000000 -0.000000 40.000000
20.000000 5652.724240 929.539063 326.406791 932.750763 30.002467
40.000000 24.801715 1358.331835 322.408728 1353.264426 39.997533
60.000000 2875.603086 2629.533720 9708.328290 2633.021176 30.002467
80.000000 553.410573 2370.676606 2485.253105 2369.103474 39.997533
100.000000 12380.013492 4660.036410 3358.206313 4658.750415 30.002467
120.000000 2199.473680 4973.145060 12875.684166 4976.818257 39.997533
140.000000 14924.249059 7704.071758 7191.270925 7692.076325 30.002467
160.000000 6816.763943 7491.075650 14279.785539 7497.958175 39.997533
180.000000 20565.048049 11179.826250 8336.076273 11150.968067 30.002467
200.000000 7171.435554 10389.526876 24428.403088 10407.845972 39.997533
220.000000 19967.286321 9670.271799 8088.991381 9677.421385 40.000000
240.000000 13136.410106 10325.888025 12650.885129 10317.066476 40.000000
260.000000 8198.939328 10626.463135 14684.076644 10638.913636 40.000000
280.000000 16379.312994 10757.698298 9077.933945 10773.919626 40.000000
300.000000 10971.615018 10836.130778 15220.794362 10804.168994 40.000000
320.000000 13220.023776 10793.457981 11981.355654 10814.217358 40.000000
340.000000 12625.592140 10869.751388 11158.532675 10854.278483 40.000000
360.000000 10462.559677 10861.555777 14260.550495 10867.332508 40.000000
380.000000 14269.953776 10849.281804 10596.322436 10850.695400 40.000000
400.000000 11518.589871 10868.359832 13468.045311 10859.735358 40.000000
