250.000000 4.749561 5.366434 6.235986 3.938335 210.000000 1.262835 2.039883 1.428245 2.039883 1019.941312
255.000000 6.154858 3.985034 4.878763 4.739427 206.200000 1.276687 2.086660 1.444527 2.086660 1043.329773
260.000000 5.349659 4.524301 5.829095 5.231357 202.400000 1.285901 2.127317 1.458532 2.127317 1063.658479
265.000000 5.877314 5.272757 5.439390 4.116518 198.600000 1.294932 2.171985 1.473765 2.171985 1085.992272
270.000000 5.976657 3.857128 6.495919 5.060759 194.800000 1.309366 2.217407 1.489096 2.217407 1108.703568
275.000000 6.482943 6.332764 6.488639 6.495929 191.000000 1.324001 2.266678 1.505549 2.266678 1133.338751
280.000000 7.179324 4.249538 7.023421 3.910967 187.200000 1.341493 2.321240 1.523562 2.321240 1160.620182
285.000000 7.037664 5.710426 6.628604 5.188107 183.400000 1.366876 2.374727 1.541015 2.374727 1187.363304
290.000000 7.315592 6.906429 7.247345 6.145468 179.600000 1.384325 2.430325 1.558950 2.430325 1215.162554
295.000000 6.915973 6.291113 7.642389 6.591147 175.800000 1.392652 2.482887 1.575718 2.482887 1241.443251
300.000000 8.513581 5.784802 7.886262 7.426540 172.000000 1.411353 2.547590 1.596117 2.547590 1273.794859
305.000000 7.904851 6.733791 8.744356 6.545754 168.200000 1.429464 2.607667 1.614827 2.607667 1303.833294
310.000000 8.769400 7.876601 8.696984 6.751012 164.400000 1.446883 2.674314 1.635333 2.674314 1337.157015
315.000000 8.900169 8.153133 8.636052 6.956409 160.600000 1.464132 2.741955 1.655885 2.741955 1370.977656
320.000000 9.626849 6.937525 9.849325 9.622340 156.800000 1.484510 2.815119 1.677832 2.815119 1407.559681
325.000000 10.751826 7.070704 9.470877 9.219525 153.000000 1.508469 2.896833 1.702009 2.896833 1448.416621
330.000000 10.012678 9.801526 11.607021 6.942484 149.200000 1.537006 2.972930 1.724219 2.972930 1486.464797
335.000000 11.912465 10.196414 11.823162 8.935079 145.400000 1.559824 3.063464 1.750275 3.063464 1531.732162
340.000000 12.205823 8.413191 11.223738 9.679467 141.600000 1.583565 3.156229 1.776578 3.156229 1578.114291
345.000000 12.062165 10.897408 12.525927 10.722850 137.800000 1.606027 3.247901 1.802193 3.247901 1623.950519
350.000000 12.677764 12.097970 12.506381 10.624662 134.000000 1.638034 3.344252 1.828730 3.344252 1672.126022
355.000000 13.655793 11.437194 14.461893 11.775060 130.200000 1.661366 3.448036 1.856889 3.448036 1724.018035
360.000000 15.231505 12.631628 14.171819 13.660044 126.400000 1.693340 3.563796 1.887802 3.563796 1781.897754
365.000000 14.926480 13.020777 16.006985 13.005339 122.600000 1.713025 3.677237 1.917612 3.677237 1838.618378
370.000000 17.410109 13.026588 17.177786 12.665602 118.800000 1.748182 3.809554 1.951808 3.809554 1904.776791
375.000000 20.068959 14.829225 19.317418 14.821669 115.000000 1.782340 3.962078 1.990497 3.962078 1981.038834
380.000000 20.290836 14.774402 19.900391 18.777568 111.200000 1.808478 4.116288 2.028864 4.116288 2058.144010
385.000000 20.932974 19.595805 21.770675 14.250327 107.400000 1.838253 4.275379 2.067699 4.275379 2137.689313
390.000000 23.613481 16.513535 24.025101 16.260733 103.600000 1.868653 4.454841 2.110649 4.454841 2227.420540
395.000000 26.615631 18.340782 25.333065 21.148587 99.800000 1.899209 4.657120 2.158036 4.657120 2328.559938
400.000000 26.647531 23.387582 26.266845 20.782230 96.000000 1.932277 4.859641 2.204459 4.859641 2429.820554
405.000000 28.515911 21.402705 29.556637 23.679941 92.200000 1.989673 5.076362 2.253078 5.076362 2538.181014
410.000000 31.060525 28.402742 31.209061 23.567721 88.400000 2.035620 5.312422 2.304869 5.312422 2656.211008
415.000000 33.405536 21.099329 33.053943 37.777234 84.600000 2.099001 5.566304 2.359302 5.566304 2783.152044
420.000000 35.412125 39.349074 36.341859 28.129923 80.800000 2.150536 5.835436 2.415665 5.835436 2917.718120
425.000000 38.801089 39.603921 38.267535 35.003675 77.000000 2.199071 6.130325 2.475949 6.130325 3065.162257
430.000000 44.600588 40.837138 45.457229 40.103353 73.200000 2.253715 6.469289 2.543480 6.469289 3234.644492
435.000000 49.956858 38.814298 49.817007 49.007088 69.400000 2.322718 6.848961 2.617052 6.848961 3424.480552
440.000000 55.548214 51.479782 53.782644 43.585910 65.600000 2.408699 7.271128 2.696503 7.271128 3635.563763
445.000000 64.550979 54.976651 65.457249 51.520852 61.800000 2.483693 7.761715 2.785985 7.761715 3880.857485
450.000000 75.947859 56.281581 75.481884 60.636208 58.000000 2.572591 8.338919 2.887719 8.338919 4169.459351
455.000000 86.848832 62.432626 86.332491 73.376342 54.200000 2.649673 8.998970 2.999828 8.998970 4499.484912
460.000000 96.002083 80.831104 96.420540 74.981783 50.400000 2.755466 9.728586 3.119068 9.728586 4864.292829
465.000000 114.012058 108.442239 112.780506 96.462252 46.600000 2.892012 10.595077 3.255008 10.595077 5297.538648
470.000000 134.460932 101.321410 137.513852 109.166956 42.800000 2.990358 11.616980 3.408369 11.616980 5808.490189
475.000000 146.441287 153.853614 145.054071 155.361427 39.000000 3.133389 12.729934 3.567903 12.729934 6364.967080
480.000000 181.099495 177.666744 181.445290 177.685411 35.200000 3.290873 14.106290 3.755834 14.106290 7053.145160
485.000000 240.394264 196.932089 237.848740 214.520975 31.400000 3.494887 15.933287 3.991652 15.933287 7966.643362
490.000000 307.546248 273.777560 307.561330 244.815425 27.600000 3.748317 18.270638 4.274417 18.270638 9135.319104
495.000000 394.103937 366.604409 395.354501 334.295084 23.800000 4.051758 21.265828 4.611489 21.265828 10632.914063
500.000000 499.558335 498.396672 500.809474 583.239288 20.000000 4.389566 25.062471 5.006243 25.062471 12531.235738
505.000000 597.157733 599.916167 595.101760 560.989218 20.000000 4.479376 25.062471 5.006243 25.062471 12531.235738
510.000000 591.175259 575.599181 594.770680 527.649087 20.000000 4.456691 25.062471 5.006243 25.062471 12531.235738
515.000000 586.670166 556.720530 583.786526 631.700762 20.000000 4.411385 25.062471 5.006243 25.062471 12531.235738
520.000000 562.298893 615.794460 562.661174 597.542928 20.000000 4.419890 25.062471 5.006243 25.062471 12531.235738
525.000000 542.479445 636.299892 543.457677 612.761509 20.000000 4.434895 25.062471 5.006243 25.062471 12531.235738
530.000000 550.487854 621.382306 550.897001 650.064397 20.000000 4.422671 25.062471 5.006243 25.062471 12531.235738
535.000000 548.006694 576.832894 547.962625 626.171351 20.000000 4.449780 25.062471 5.006243 25.062471 12531.235738
540.000000 585.209673 645.178350 583.082632 559.010979 20.000000 4.452635 25.062471 5.006243 25.062471 12531.235738
545.000000 580.123284 552.962295 581.248467 620.829824 20.000000 4.449803 25.062471 5.006243 25.062471 12531.235738
550.000000 584.321237 587.423273 584.426368 561.936999 20.000000 4.430152 25.062471 5.006243 25.062471 12531.235738
555.000000 575.651160 597.576895 575.743040 598.623288 20.000000 4.461742 25.062471 5.006243 25.062471 12531.235738
560.000000 595.405987 589.261576 595.666757 570.344602 20.000000 4.510118 25.062471 5.006243 25.062471 12531.235738
565.000000 577.397515 568.011246 577.231279 603.460439 20.000000 4.463104 25.062471 5.006243 25.062471 12531.235738
570.000000 562.399163 630.114079 562.946899 620.681730 20.000000 4.443076 25.062471 5.006243 25.062471 12531.235738
575.000000 575.104569 587.815213 574.732805 573.262373 20.000000 4.410745 25.062471 5.006243 25.062471 12531.235738
580.000000 565.839224 615.758657 564.935014 587.775020 20.000000 4.437142 25.062471 5.006243 25.062471 12531.235738
585.000000 550.793642 603.023728 551.855042 653.856672 20.000000 4.469661 25.062471 5.006243 25.062471 12531.235738
590.000000 559.013404 640.095096 560.399611 581.002399 20.000000 4.421972 25.062471 5.006243 25.062471 12531.235738
595.000000 556.232316 628.772150 553.793600 632.617197 20.000000 4.436825 25.062471 5.006243 25.062471 12531.235738
600.000000 590.102887 579.201508 593.599812 590.079710 20.000000 4.406726 25.062471 5.006243 25.062471 12531.235738
605.000000 619.111968 540.514346 615.339080 528.323961 20.000000 4.429858 25.062471 5.006243 25.062471 12531.235738
610.000000 602.100268 575.225697 603.088006 586.351294 20.000000 4.420548 25.062471 5.006243 25.062471 12531.235738
615.000000 555.680370 633.419286 555.706537 616.035267 20.000000 4.362232 25.062471 5.006243 25.062471 12531.235738
620.000000 530.286223 654.727999 529.525131 648.841447 20.000000 4.386916 25.062471 5.006243 25.062471 12531.235738
625.000000 548.265690 667.579282 550.890807 622.714167 20.000000 4.426675 25.062471 5.006243 25.062471 12531.235738
630.000000 589.093377 510.896162 585.219889 621.954180 20.000000 4.428318 25.062471 5.006243 25.062471 12531.235738
635.000000 570.661260 638.602404 570.914659 609.134321 20.000000 4.447267 25.062471 5.006243 25.062471 12531.235738
640.000000 579.942043 588.856379 581.825695 582.732528 20.000000 4.441925 25.062471 5.006243 25.062471 12531.235738
645.000000 575.601133 604.914031 578.182198 553.735959 20.000000 4.467452 25.062471 5.006243 25.062471 12531.235738
650.000000 528.413662 643.556846 526.355196 683.078525 20.000000 4.433844 25.062471 5.006243 25.062471 12531.235738
655.000000 549.782609 616.984155 546.195832 616.752678 20.000000 4.459210 25.062471 5.006243 25.062471 12531.235738
660.000000 570.796115 588.228919 574.826439 633.804840 20.000000 4.467041 25.062471 5.006243 25.062471 12531.235738
665.000000 587.185655 603.123398 586.947244 565.467798 20.000000 4.443635 25.062471 5.006243 25.062471 12531.235738
670.000000 597.840185 575.007745 595.202417 604.546233 20.000000 4.479680 25.062471 5.006243 25.062471 12531.235738
675.000000 554.383429 642.901520 558.159581 595.511061 20.000000 4.445858 25.062471 5.006243 25.062471 12531.235738
680.000000 585.141945 555.341755 584.344658 617.969121 20.000000 4.473731 25.062471 5.006243 25.062471 12531.235738
685.000000 560.776225 660.511083 559.529746 560.710857 20.000000 4.425709 25.062471 5.006243 25.062471 12531.235738
690.000000 558.803116 556.072970 558.887390 642.472579 20.000000 4.412562 25.062471 5.006243 25.062471 12531.235738
695.000000 568.219569 607.613713 565.315353 627.185465 20.000000 4.414114 25.062471 5.006243 25.062471 12531.235738
700.000000 554.365934 660.514927 556.934412 561.802940 20.000000 4.405166 25.062471 5.006243 25.062471 12531.235738
705.000000 554.364190 591.438334 552.573997 681.655481 20.000000 4.419839 25.062471 5.006243 25.062471 12531.235738
710.000000 559.308254 647.195205 563.488469 600.490148 20.000000 4.442359 25.062471 5.006243 25.062471 12531.235738
715.000000 547.661035 648.480885 544.829122 616.868304 20.000000 4.460458 25.062471 5.006243 25.062471 12531.235738
