31.25 0.25 0
31.75 0.25 0
32.25 0.25 0
32.75 0.25 0
33.25 0.25 0
33.75 0.25 0
34.25 0.25 0
34.75 0.25 0
35.25 0.25 0
35.75 0.25 0
36.25 0.25 0
36.75 0.25 0
37.25 0.25 0
37.75 0.25 0
38.25 0.25 0
38.75 0.25 0
39.25 0.25 0
39.75 0.25 0

0.25 0.35 4
0.75 0.35 5
1.25 0.35 2
1.75 0.35 3
2.25 0.35 8
2.75 0.35 5
3.25 0.35 2
3.75 0.35 7
4.25 0.35 2
4.75 0.35 4
5.25 0.35 3
5.75 0.35 5
6.25 0.35 3
6.75 0.35 2
7.25 0.35 4
7.75 0.35 3
8.25 0.35 5
8.75 0.35 3
9.25 0.35 5
9.75 0.35 6
10.25 0.35 3
10.75 0.35 3
11.25 0.35 3
11.75 0.35 3
12.25 0.35 4
12.75 0.35 3
13.25 0.35 2
13.75 0.35 3
14.25 0.35 2
14.75 0.35 3
15.25 0.35 0
15.75 0.35 3
16.25 0.35 7
16.75 0.35 1
17.25 0.35 3
17.75 0.35 2
18.25 0.35 1
18.75 0.35 2
19.25 0.35 2
19.75 0.35 2
20.25 0.35 2
20.75 0.35 1
21.25 0.35 4
21.75 0.35 3
22.25 0.35 0
22.75 0.35 5
23.25 0.35 2
23.75 0.35 3
24.25 0.35 1
24.75 0.35 5
25.25 0.35 1
25.75 0.35 5
26.25 0.35 3
26.75 0.35 1
27.25 0.35 2
27.75 0.35 4
28.25 0.35 5
28.75 0.35 5
29.25 0.35 1
29.75 0.35 2
30.25 0.35 0
30.75 0.35 0
31.25 0.35 0
31.75 0.35 0
32.25 0.35 0
32.75 0.35 0
33.25 0.35 0
33.75 0.35 0
34.25 0.35 0
34.75 0.35 0
35.25 0.35 0
35.75 0.35 0
36.25 0.35 0
36.75 0.35 0
37.25 0.35 0
37.75 0.35 0
38.25 0.35 0
38.75 0.35 0
39.25 0.35 0
39.75 0.35 0

0.25 0.45 1
0.75 0.45 4
1.25 0.45 6
1.75 0.45 0
2.25 0.45 3
2.75 0.45 4
3.25 0.45 4
3.75 0.45 2
4.25 0.45 6
4.75 0.45 4
5.25 0.45 4
5.75 0.45 3
6.25 0.45 4
6.75 0.45 3
7.25 0.45 1
7.75 0.45 4
8.25 0.45 2
8.75 0.45 2
9.25 0.45 3
9.75 0.45 2
10.25 0.45 4
10.75 0.45 1
11.25 0.45 4
11.75 0.45 2
12.25 0.45 3
12.75 0.45 3
13.25 0.45 4
13.75 0.45 0
14.25 0.45 2
14.75 0.45 7
15.25 0.45 2
15.75 0.45 2
16.25 0.45 1
16.75 0.45 1
17.25 0.45 3
17.75 0.45 4
18.25 0.45 2
18.75 0.45 2
19.25 0.45 4
19.75 0.45 0
20.25 0.45 5
20.75 0.45 3
21.25 0.45 6
21.75 0.45 2
22.25 0.45 4
22.75 0.45 3
23.25 0.45 3
23.75 0.45 2
24.25 0.45 6
24.75 0.45 3
25.25 0.45 7
25.75 0.45 0
26.25 0.45 4
26.75 0.45 3
27.25 0.45 2
27.75 0.45 2
28.25 0.45 4
28.75 0.45 0
29.25 0.45 3
29.75 0.45 5
30.25 0.45 0
30.75 0.45 0
31.25 0.45 0
31.75 0.45 0
32.25 0.45 0
32.75 0.45 0
33.25 0.45 0
33.75 0.45 0
34.25 0.45 0
34.75 0.45 0
35.25 0.45 0
35.75 0.45 0
36.25 0.45 0
36.75 0.45 0
37.25 0.45 0
37.75 0.45 0
38.25 0.45 0
38.75 0.45 0
39.25 0.45 0
39.75 0.45 0

0.25 0.55 6
0.75 0.55 6
1.25 0.55 6
1.75 0.55 3
2.25 0.55 2
2.75 0.55 8
3.25 0.55 4
3.75 0.55 7
4.25 0.55 8
4.75 0.55 3
5.25 0.55 6
5.75 0.55 6
6.25 0.55 4
6.75 0.55 3
7.25 0.55 6
7.75 0.55 1
8.25 0.55 5
8.75 0.55 1
9.25 0.55 3
9.75 0.55 1
10.25 0.55 5
10.75 0.55 7
11.25 0.55 3
11.75 0.55 4
12.25 0.55 3
12.75 0.55 3
13.25 0.55 4
13.75 0.55 4
14.25 0.55 6
14.75 0.55 3
15.25 0.55 0
15.75 0.55 4
16.25 0.55 4
16.75 0.55 3
17.25 0.55 2
17.75 0.55 3
18.25 0.55 3
18.75 0.55 2
19.25 0.55 3
19.75 0.55 5
20.25 0.55 0
20.75 0.55 0
21.25 0.55 4
21.75 0.55 3
22.25 0.55 1
22.75 0.55 3
23.25 0.55 6
23.75 0.55 6
24.25 0.55 2
24.75 0.55 4
25.25 0.55 1
25.75 0.55 1
26.25 0.55 4
26.75 0.55 3
27.25 0.55 1
27.75 0.55 2
28.25 0.55 3
28.75 0.55 1
29.25 0.55 3
29.75 0.55 2
30.25 0.55 0
30.75 0.55 0
31.25 0.55 0
31.75 0.55 0
32.25 0.55 0
32.75 0.55 0
33.25 0.55 0
33.75 0.55 0
34.25 0.55 0
34.75 0.55 0
35.25 0.55 0
35.75 0.55 0
36.25 0.55 0
36.75 0.55 0
37.25 0.55 0
37.75 0.55 0
38.25 0.55 0
38.75 0.55 0
39.25 0.55 0
39.75 0.55 0

0.25 0.65 2
0.75 0.65 5
1.25 0.65 1
1.75 0.65 7
2.25 0.65 5
2.75 0.65 3
3.25 0.65 5
3.75 0.65 5
4.25 0.65 3
4.75 0.65 1
5.25 0.65 1
5.75 0.65 5
6.25 0.65 3
6.75 0.65 8
7.25 0.65 3
7.75 0.65 2
8.25 0.65 3
8.75 0.65 3
9.25 0.65 3
9.75 0.65 5
10.25 0.65 0
10.75 0.65 5
11.25 0.65 1
11.75 0.65 4
12.25 0.65 4
12.75 0.65 3
13.25 0.65 2
13.75 0.65 3
14.25 0.65 5
14.75 0.65 2
15.25 0.65 1
15.75 0.65 2
16.25 0.65 4
16.75 0.65 6
17.25 0.65 1
17.75 0.65 3
18.25 0.65 3
18.75 0.65 4
19.25 0.65 3
19.75 0.65 1
20.25 0.65 1
20.75 0.65 3
21.25 0.65 4
21.75 0.65 1
22.25 0.65 4
22.75 0.65 8
23.25 0.65 4
23.75 0.65 2
24.25 0.65 2
24.75 0.65 1
25.25 0.65 5
25.75 0.65 1
26.25 0.65 7
26.75 0.65 1
27.25 0.65 0
27.75 0.65 6
28.25 0.65 0
28.75 0.65 1
29.25 0.65 2
29.75 0.65 6
30.25 0.65 0
30.75 0.65 0
31.25 0.65 0
31.75 0.65 0
32.25 0.65 0
32.75 0.65 0
33.25 0.65 0
33.75 0.65 0
34.25 0.65 0
34.75 0.65 0
35.25 0.65 0
35.75 0.65 0
36.25 0.65 0
36.75 0.65 0
37.25 0.65 0
37.75 0.65 0
38.25 0.65 0
38.75 0.65 0
39.25 0.65 0
39.75 0.65 0

0.25 0.75 2
0.75 0.75 0
1.25 0.75 2
1.75 0.75 6
2.25 0.75 5
2.75 0.75 6
3.25 0.75 3
3.75 0.75 3
4.25 0.75 5
4.75 0.75 3
5.25 0.75 2
5.75 0.75 3
6.25 0.75 2
6.75 0.75 1
7.25 0.75 4
7.75 0.75 1
8.25 0.75 4
8.75 0.75 3
9.25 0.75 5
9.75 0.75 4
10.25 0.75 4
10.75 0.75 4
11.25 0.75 1
11.75 0.75 3
12.25 0.75 3
12.75 0.75 4
13.25 0.75 1
13.75 0.75 5
14.25 0.75 4
14.75 0.75 1
15.25 0.75 4
15.75 0.75 3
16.25 0.75 4
16.75 0.75 3
17.25 0.75 2
17.75 0.75 6
18.25 0.75 3
18.75 0.75 3
19.25 0.75 4
19.75 0.75 6
20.25 0.75 1
20.75 0.75 1
21.25 0.75 3
21.75 0.75 2
22.25 0.75 6
22.75 0.75 5
23.25 0.75 3
23.75 0.75 1
24.25 0.75 1
24.75 0.75 3
25.25 0.75 5
25.75 0.75 4
26.25 0.75 6
26.75 0.75 2
27.25 0.75 3
27.75 0.75 4
28.25 0.75 3
28.75 0.75 0
29.25 0.75 4
29.75 0.75 2
30.25 0.75 0
30.75 0.75 0
31.25 0.75 0
31.75 0.75 0
32.25 0.75 0
32.75 0.75 0
33.25 0.75 0
33.75 0.75 0
34.25 0.75 0
34.75 0.75 0
35.25 0.75 0
35.75 0.75 0
36.25 0.75 0
36.75 0.75 0
37.25 0.75 0
37.75 0.75 0
38.25 0.75 0
38.75 0.75 0
39.25 0.75 0
39.75 0.75 0

0.25 0.85 4
0.75 0.85 2
1.25 0.85 5
1.75 0.85 7
2.25 0.85 5
2.75 0.85 4
3.25 0.85 5
3.75 0.85 5
4.25 0.85 5
4.75 0.85 4
5.25 0.85 2
5.75 0.85 2
6.25 0.85 3
6.75 0.85 1
7.25 0.85 3
7.75 0.85 3
8.25 0.85 3
8.75 0.85 2
9.25 0.85 3
9.75 0.85 2
10.25 0.85 5
10.75 0.85 3
11.25 0.85 3
11.75 0.85 5
12.25 0.85 3
12.75 0.85 6
13.25 0.85 4
13.75 0.85 3
14.25 0.85 2
14.75 0.85 2
15.25 0.85 2
15.75 0.85 4
16.25 0.85 4
16.75 0.85 4
17.25 0.85 4
17.75 0.85 3
18.25 0.85 3
18.75 0.85 0
19.25 0.85 2
19.75 0.85 3
20.25 0.85 2
20.75 0.85 2
21.25 0.85 2
21.75 0.85 2
22.25 0.85 3
22.75 0.85 4
23.25 0.85 0
23.75 0.85 2
24.25 0.85 3
24.75 0.85 1
25.25 0.85 2
25.75 0.85 4
26.25 0.85 2
26.75 0.85 2
27.25 0.85 2
27.75 0.85 2
28.25 0.85 1
28.75 0.85 4
29.25 0.85 3
29.75 0.85 2
30.25 0.85 0
30.75 0.85 0
31.25 0.85 0
31.75 0.85 0
32.25 0.85 0
32.75 0.85 0
33.25 0.85 0
33.75 0.85 0
34.25 0.85 0
34.75 0.85 0
35.25 0.85 0
35.75 0.85 0
36.25 0.85 0
36.75 0.85 0
37.25 0.85 0
37.75 0.85 0
38.25 0.85 0
38.75 0.85 0
39.25 0.85 0
39.75 0.85 0

0.25 0.95 6
0.75 0.95 3
1.25 0.95 3
1.75 0.95 4
2.25 0.95 7
2.75 0.95 7
3.25 0.95 8
3.75 0.95 2
4.25 0.95 6
4.75 0.95 4
5.25 0.95 3
5.75 0.95 1
6.25 0.95 3
6.75 0.95 3
7.25 0.95 3
7.75 0.95 4
8.25 0.95 1
8.75 0.95 1
9.25 0.95 3
9.75 0.95 3
10.25 0.95 8
10.75 0.95 4
11.25 0.95 3
11.75 0.95 2
12.25 0.95 3
12.75 0.95 3
13.25 0.95 2
13.75 0.95 4
14.25 0.95 6
14.75 0.95 3
15.25 0.95 4
15.75 0.95 5
16.25 0.95 3
16.75 0.95 2
17.25 0.95 5
17.75 0.95 3
18.25 0.95 4
18.75 0.95 2
19.25 0.95 7
19.75 0.95 5
20.25 0.95 5
20.75 0.95 4
21.25 0.95 7
21.75 0.95 2
22.25 0.95 1
22.75 0.95 4
23.25 0.95 5
23.75 0.95 3
24.25 0.95 6
24.75 0.95 2
25.25 0.95 4
25.75 0.95 3
26.25 0.95 3
26.75 0.95 4
27.25 0.95 4
27.75 0.95 3
28.25 0.95 4
28.75 0.95 3
29.25 0.95 1
29.75 0.95 3
30.25 0.95 0
30.75 0.95 0
31.25 0.95 0
31.75 0.95 0
32.25 0.95 0
32.75 0.95 0
33.25 0.95 0
33.75 0.95 0
34.25 0.95 0
34.75 0.95 0
35.25 0.95 0
35.75 0.95 0
36.25 0.95 0
36.75 0.95 0
37.25 0.95 0
37.75 0.95 0
38.25 0.95 0
38.75 0.95 0
39.25 0.95 0
39.75 0.95 0

