603.000000 1 2.000000 0.652922 11.046148 -2.313849 5.210168 32.499749 32.499749 
603.000000 2 2.000000 0.643300 11.961985 2.144331 0.847938 5.317155 5.317155 
603.000000 3 2.000000 0.736651 2.857579 0.596651 5.022531 25.581813 25.581813 
603.000000 4 2.000000 0.294290 7.387475 1.471446 0.271710 2.238979 2.238979 
603.000000 5 2.000000 0.942202 4.096523 1.010810 -3.136896 10.861857 10.861857 
603.000000 6 2.000000 0.153623 3.581035 -8.463755 0.702084 72.128080 72.128080 
603.000000 7 2.000000 0.000001 3.555199 2.387404 0.497230 5.946938 5.946938 
603.000000 8 2.000000 0.607689 14.137864 12.153761 -2.098308 152.116801 152.116801 
603.000000 9 2.000000 0.528537 12.664361 -2.357309 1.901932 9.174251 9.174251 
603.000000 10 2.000000 0.382097 15.049026 7.641922 -4.715212 80.632192 80.632192 
603.000000 11 2.000000 0.798353 8.508431 -4.032919 3.644040 29.543468 29.543468 
603.000000 12 2.000000 0.915955 12.040461 6.106359 -0.246823 37.348543 37.348543 
603.000000 13 2.000000 0.919955 18.196607 -1.600885 1.229009 4.073295 4.073295 
603.000000 14 2.000000 0.231498 18.397583 4.629940 -0.582697 21.775878 21.775878 
603.000000 15 2.000000 0.708352 13.733452 -5.832945 -2.094698 38.411007 38.411007 
603.000000 16 2.000000 0.719189 18.492757 2.876752 1.202907 9.722686 9.722686 
603.000000 17 2.000000 0.234715 18.486971 4.694274 -1.077730 23.197713 23.197713 
603.000000 18 2.000000 0.178998 16.335897 -4.105004 -3.664102 30.276697 30.276697 
603.000000 19 2.000000 0.999999 17.320401 -5.281055 -0.635798 28.293778 28.293778 
603.000000 20 2.000000 0.999999 14.927421 -7.043228 -4.548518 70.296080 70.296080 
603.000000 21 2.000000 0.058092 10.705144 -3.767627 3.831782 28.877570 28.877570 
603.000000 22 2.000000 0.236457 2.907753 0.788187 6.461672 42.374439 42.374439 
603.000000 23 2.000000 0.420729 15.054866 2.804856 -0.272884 7.941684 7.941684 
603.000000 24 2.000000 0.349447 9.934248 -3.252761 9.940104 109.386132 109.386132 
603.000000 25 2.000000 0.746112 1.991488 1.492223 1.896654 5.824025 5.824025 
603.000000 26 2.000000 0.999999 14.017940 -4.682860 -2.761816 29.556808 29.556808 
603.000000 27 2.000000 0.286694 7.142339 0.955644 -0.931394 1.780751 1.780751 
603.000000 28 2.000000 0.313579 16.096086 -1.677481 -2.420505 8.672787 8.672787 
603.000000 29 2.000000 0.893754 7.902079 -2.124908 -5.077981 30.301123 30.301123 
603.000000 30 2.000000 0.862332 17.418242 -2.753334 5.208274 34.706962 34.706962 
603.000000 31 2.000000 0.999999 10.257832 -1.878304 -0.410520 3.696554 3.696554 
603.000000 32 2.000000 0.531794 4.354096 -1.872820 1.183483 4.908086 4.908086 
603.000000 33 2.000000 0.662520 6.863738 -0.519198 4.037492 16.570911 16.570911 
