220.000000 1 2.000000 5.377015 3.904615 -0.609453 -0.502603 
220.000000 2 2.000000 10.868679 13.834693 0.214165 -0.780418 
220.000000 3 2.000000 2.317634 4.735178 0.100561 -0.159084 
220.000000 4 2.000000 1.186556 10.689488 0.949244 -1.135428 
220.000000 5 2.000000 3.043234 6.622757 0.966106 0.827845 
220.000000 6 2.000000 3.410692 12.949386 -2.494510 -1.639677 
220.000000 7 2.000000 0.738562 5.340433 0.923201 1.504347 
220.000000 8 2.000000 8.160898 17.108219 -1.656187 -0.419227 
220.000000 9 2.000000 8.818321 11.274461 1.183667 -1.195279 
220.000000 10 2.000000 10.032951 1.447872 -0.090658 -1.416193 
220.000000 11 2.000000 7.962163 19.435492 -1.181172 -0.537626 
220.000000 12 2.000000 8.586514 11.527375 -0.592727 -0.664901 
220.000000 13 2.000000 8.404054 15.823933 -0.414273 -0.787937 
220.000000 14 2.000000 2.615667 3.720533 0.284786 1.488213 
220.000000 15 2.000000 1.482671 16.261662 1.289278 -0.377610 
220.000000 16 2.000000 3.754710 4.523349 1.444119 -1.388040 
220.000000 17 2.000000 3.304229 12.000283 0.122530 -0.319197 
220.000000 18 2.000000 4.700368 19.447393 -2.390417 1.366928 
220.000000 19 2.000000 5.985798 18.091374 0.320877 0.256888 
220.000000 20 2.000000 1.681235 10.553987 1.050771 -0.593874 
220.000000 21 2.000000 11.185605 2.956731 0.253881 1.137204 
220.000000 22 2.000000 7.622498 18.457414 -1.329498 -0.398191 
220.000000 23 2.000000 3.069651 12.541782 -0.447557 -0.399390 
220.000000 24 2.000000 8.057871 11.394574 -0.182441 0.266540 
220.000000 25 2.000000 10.107658 1.317355 0.995828 -0.084905 
220.000000 26 2.000000 4.399309 4.733610 -0.766685 -1.476951 
220.000000 27 2.000000 5.488599 1.659837 0.282190 0.553279 
220.000000 28 2.000000 8.430703 15.698487 1.287130 -1.012120 
220.000000 29 2.000000 8.865467 13.609893 -0.364416 0.301844 
220.000000 30 2.000000 10.147218 6.827038 0.140093 -1.053837 
220.000000 31 2.000000 11.528331 9.234643 -0.782453 0.237136 
220.000000 32 2.000000 2.630285 19.800006 -1.197987 -0.102560 
220.000000 33 2.000000 6.632661 5.426474 0.081207 -1.152057 
220.000000 34 2.000000 6.623282 13.039955 -0.079866 0.066909 
220.000000 35 2.000000 1.646421 14.513434 0.284782 -0.002354 
220.000000 36 2.000000 3.049065 0.640631 0.376428 1.281259 
220.000000 37 2.000000 0.858356 11.968979 -1.257765 0.240332 
220.000000 38 2.000000 3.867962 15.953956 -1.915097 -0.331257 
220.000000 39 2.000000 3.760931 11.884122 -0.130781 -0.807550 
220.000000 40 2.000000 1.351397 19.724039 -0.288674 -0.919867 
220.000000 41 2.000000 2.227824 10.418306 1.591302 -1.596949 
220.000000 42 2.000000 7.919266 16.510363 -1.086094 -1.586198 
220.000000 43 2.000000 6.783627 5.008457 0.301257 0.532169 
220.000000 44 2.000000 3.068690 8.995308 -0.437522 1.665798 
220.000000 45 2.000000 8.040291 14.505725 -0.587574 -0.037005 
220.000000 46 2.000000 10.287239 8.671917 -0.231240 -0.517699 
220.000000 47 2.000000 1.183017 4.428890 0.482864 -0.003521 
220.000000 48 2.000000 1.291979 4.339176 1.435531 -0.035022 
220.000000 49 2.000000 4.474980 0.966415 0.608841 1.073793 
220.000000 50 2.000000 8.156302 4.586098 0.287409 -0.235726 
220.000000 51 2.000000 9.928779 9.117264 -1.258995 0.780831 
220.000000 52 2.000000 7.510993 13.302985 0.495743 1.008283 
220.000000 53 2.000000 11.460824 19.446565 1.163568 0.052567 
220.000000 54 2.000000 1.535338 19.748174 1.279447 -0.193711 
220.000000 55 2.000000 3.784927 15.018802 -0.186241 -0.131257 
220.000000 56 2.000000 9.582743 14.343069 2.106097 0.779495 
220.000000 57 2.000000 3.880544 8.127335 -1.353162 -0.193146 
220.000000 58 2.000000 10.176410 15.333557 -0.952743 0.759331 
220.000000 59 2.000000 10.747020 6.960549 -1.313685 1.016138 
220.000000 60 2.000000 0.291858 5.176422 -0.230935 -0.345372 
220.000000 61 2.000000 3.170587 11.724715 -0.971665 -0.916769 
220.000000 62 2.000000 1.695166 11.320401 1.412637 0.243036 
220.000000 63 2.000000 0.742552 2.550956 -0.667910 -0.034237 
220.000000 64 2.000000 8.075012 7.919720 -1.555016 0.471412 
220.000000 65 2.000000 11.604144 13.559795 -0.181421 -0.888304 
220.000000 66 2.000000 8.684464 8.327318 -0.419891 0.603891 
220.000000 67 2.000000 7.605316 7.848482 0.398230 0.662319 
220.000000 68 2.000000 8.324090 4.801064 -1.313350 -0.637694 
220.000000 69 2.000000 3.082623 2.440370 -0.297379 -0.314821 
220.000000 70 2.000000 1.626976 17.165958 -1.532481 0.222206 
220.000000 71 2.000000 7.678073 15.182165 0.183453 -1.784383 
220.000000 72 2.000000 1.487211 8.683499 0.437415 0.698984 
220.000000 73 2.000000 0.751521 18.317983 0.099539 0.761476 
220.000000 74 2.000000 0.416778 5.885070 0.122581 0.221690 
220.000000 75 2.000000 6.305402 11.948178 0.069493 0.194552 
220.000000 76 2.000000 6.859770 13.155298 0.561533 -0.664654 
220.000000 77 2.000000 5.190983 8.805438 -1.037848 0.331574 
220.000000 78 2.000000 1.671019 7.095207 -1.508517 1.190616 
220.000000 79 2.000000 9.030947 3.794870 -0.229842 0.408050 
220.000000 80 2.000000 5.119426 1.325495 -1.455516 -0.421963 
220.000000 81 2.000000 8.901679 12.845931 1.126795 0.422563 
220.000000 82 2.000000 4.009715 19.864759 0.041639 -0.901601 
220.000000 83 2.000000 2.538025 16.787481 1.538197 1.401167 
220.000000 84 2.000000 3.320721 10.436742 0.587738 -0.584909 
220.000000 85 2.000000 7.570221 2.420010 0.664054 0.137040 
220.000000 86 2.000000 9.174087 15.548834 1.444738 -1.328706 
220.000000 87 2.000000 3.975569 4.900368 1.032615 0.023128 
220.000000 88 2.000000 4.033425 13.776916 -0.943545 -1.517825 
220.000000 89 2.000000 8.208151 16.500067 0.670406 -0.015862 
220.000000 90 2.000000 2.965171 1.227264 0.501864 -1.166980 
220.000000 91 2.000000 6.007489 18.367878 0.358068 -1.360101 
220.000000 92 2.000000 8.301165 12.281899 -0.281711 0.425716 
220.000000 93 2.000000 1.623275 14.786373 0.158088 1.055397 
220.000000 94 2.000000 6.731223 7.658875 0.862977 -0.118516 
220.000000 95 2.000000 5.807841 13.527324 0.492190 -0.835184 
220.000000 96 2.000000 3.255859 7.595045 0.589209 -0.840485 
220.000000 97 2.000000 4.826474 6.797779 1.096926 0.129481 
220.000000 98 2.000000 0.712913 3.070100 0.950549 -0.508405 
220.000000 99 2.000000 8.770287 11.367321 0.553330 -0.101075 
220.000000 100 2.000000 7.900072 7.895243 0.237954 -0.187363 
220.000000 101 2.000000 0.986184 0.856573 -0.357864 1.070715 
220.000000 102 2.000000 4.966538 17.760673 -2.170930 1.114878 
220.000000 103 2.000000 6.109102 17.416596 0.820014 -0.028733 
220.000000 104 2.000000 9.311550 11.519327 0.476294 -0.449903 
220.000000 105 2.000000 3.436474 5.690034 0.505364 1.149502 
220.000000 106 2.000000 3.963012 6.259804 0.106368 -0.507004 
220.000000 107 2.000000 1.231191 11.658405 -0.081462 -0.971043 
220.000000 108 2.000000 2.892558 16.479350 0.262026 -0.537504 
220.000000 109 2.000000 7.109000 16.122239 -0.662965 -0.674393 
220.000000 110 2.000000 7.730647 13.161904 0.406569 0.768866 
220.000000 111 2.000000 2.302183 3.125765 -0.192984 0.383529 
220.000000 112 2.000000 0.833336 0.811427 0.016887 0.450792 
220.000000 113 2.000000 10.729007 17.064516 1.322367 0.437904 
220.000000 114 2.000000 10.693485 8.009215 -0.458673 -0.225507 
220.000000 115 2.000000 1.197939 1.622479 1.140893 -0.187351 
220.000000 116 2.000000 2.448025 5.763043 1.020010 0.585080 
220.000000 117 2.000000 9.329378 5.102914 0.489642 -1.314032 
220.000000 118 2.000000 8.768444 19.197442 -0.595584 1.084326 
220.000000 119 2.000000 1.501450 9.895615 1.154961 0.203831 
220.000000 120 2.000000 8.603691 14.747181 0.406794 -0.505079 
220.000000 121 2.000000 1.859120 7.918633 0.609547 1.452960 
220.000000 122 2.000000 7.791701 12.086760 -0.634635 -0.841834 
220.000000 123 2.000000 3.692623 12.025591 -1.031422 0.199940 
220.000000 124 2.000000 9.351810 14.242622 1.261810 -0.038312 
220.000000 125 2.000000 6.047359 16.249974 -0.732738 1.163571 
220.000000 126 2.000000 1.934531 10.699433 -1.207333 0.320834 
220.000000 127 2.000000 2.068117 12.315344 -0.261121 -0.492606 
220.000000 128 2.000000 2.933437 1.845182 0.077624 -1.113792 
220.000000 129 2.000000 0.976021 17.737445 0.295764 -0.696170 
220.000000 130 2.000000 10.459677 7.469465 -0.017443 0.563290 
220.000000 131 2.000000 9.722522 5.083603 -0.037032 0.365727 
220.000000 132 2.000000 7.305836 0.045661 0.640863 -0.194707 
220.000000 133 2.000000 6.555041 9.584747 0.461264 0.594416 
220.000000 134 2.000000 1.000959 16.601440 -0.094522 1.462682 
220.000000 135 2.000000 5.833161 6.381514 0.666647 -0.483312 
220.000000 136 2.000000 2.961019 19.450178 -0.043055 1.218717 
220.000000 137 2.000000 3.248334 8.887969 -1.351815 0.412688 
220.000000 138 2.000000 10.619605 0.626345 0.605698 0.963607 
220.000000 139 2.000000 11.032388 11.461112 2.424700 -0.405648 
220.000000 140 2.000000 6.607959 7.330746 0.168922 0.456744 
220.000000 141 2.000000 5.677887 13.762230 0.913570 -0.210241 
220.000000 142 2.000000 2.390506 4.059571 0.064521 0.184526 
220.000000 143 2.000000 4.511540 8.107654 -0.602556 -0.042142 
220.000000 144 2.000000 7.319604 17.724336 -0.493578 -0.437628 
220.000000 145 2.000000 8.490454 0.004347 1.286432 -0.364855 
220.000000 146 2.000000 8.709417 5.106780 -0.408960 1.438529 
220.000000 147 2.000000 8.883390 3.243741 0.387921 -1.124581 
220.000000 148 2.000000 8.096409 8.289948 -1.895568 0.516904 
220.000000 149 2.000000 2.305237 15.654471 0.151513 -0.797345 
220.000000 150 2.000000 10.433958 5.653650 -0.612305 0.012420 
220.000000 151 2.000000 8.338492 13.582140 -0.853187 0.614095 
220.000000 152 2.000000 4.015525 5.458618 -0.853452 -0.558210 
220.000000 153 2.000000 7.484140 18.669405 -0.292181 0.467905 
220.000000 154 2.000000 0.296724 8.789084 -0.067833 0.971169 
220.000000 155 2.000000 4.488402 1.365667 -1.609780 -0.087749 
220.000000 156 2.000000 1.064583 11.213755 0.967802 -0.474932 
220.000000 157 2.000000 1.512239 7.856290 -0.965984 -1.777535 
220.000000 158 2.000000 7.204432 17.978843 0.267823 -1.497153 
220.000000 159 2.000000 1.252102 6.921592 1.473060 -0.694569 
220.000000 160 2.000000 8.873411 3.688711 -0.124257 0.138750 
220.000000 161 2.000000 7.341273 15.843582 -0.696422 -0.415267 
220.000000 162 2.000000 7.991895 1.204946 -1.095421 -0.489455 
220.000000 163 2.000000 3.552051 2.902142 0.489762 -0.585346 
220.000000 164 2.000000 11.257993 12.872895 -1.566026 -0.600779 
220.000000 165 2.000000 5.935688 10.787370 1.262912 0.350809 
220.000000 166 2.000000 10.350629 0.626471 0.932489 -0.069209 
220.000000 167 2.000000 3.441112 2.051449 -1.859975 0.554445 
220.000000 168 2.000000 10.654133 12.607013 -0.146936 -0.066451 
220.000000 169 2.000000 3.121414 5.477275 1.135059 -0.080732 
220.000000 170 2.000000 10.622429 18.964256 -0.320658 -0.006431 
220.000000 171 2.000000 1.510882 1.376814 1.259068 -0.318753 
220.000000 172 2.000000 2.571960 13.440712 1.118243 1.066723 
220.000000 173 2.000000 9.977786 6.380567 1.166992 0.319828 
220.000000 174 2.000000 3.343274 7.277712 -0.965008 0.453440 
220.000000 175 2.000000 6.474007 0.378096 1.749731 -0.396949 
220.000000 176 2.000000 6.640857 3.910089 -1.242108 -0.627372 
220.000000 177 2.000000 3.961425 14.867747 -0.393882 1.034621 
220.000000 178 2.000000 5.974124 12.290521 -0.944540 -1.951767 
220.000000 179 2.000000 10.910797 5.180172 0.744505 0.563542 
220.000000 180 2.000000 6.725298 14.147671 -0.410681 0.808011 
220.000000 181 2.000000 1.898362 15.777338 -0.885099 0.092438 
220.000000 182 2.000000 9.762185 13.714246 -1.602845 1.114979 
220.000000 183 2.000000 3.628180 7.379123 0.788735 0.809863 
220.000000 184 2.000000 7.373886 2.750893 0.355368 -1.287247 
220.000000 185 2.000000 4.840518 16.041697 -0.214558 1.062378 
220.000000 186 2.000000 10.545693 5.552447 -1.253896 -0.467508 
220.000000 187 2.000000 1.898411 7.805418 -1.074339 0.293625 
220.000000 188 2.000000 4.910781 9.117704 0.727523 -0.616527 
220.000000 189 2.000000 4.826553 12.120900 0.639278 0.847615 
220.000000 190 2.000000 5.723527 11.859830 0.017010 1.355409 
220.000000 191 2.000000 11.495850 4.486007 1.216492 -0.558774 
220.000000 192 2.000000 1.016685 11.656313 -0.223588 -0.869134 
220.000000 193 2.000000 10.838895 2.655443 -0.273619 -0.710809 
220.000000 194 2.000000 4.944868 10.383059 0.899067 -0.704538 
220.000000 195 2.000000 8.460506 13.482046 -1.134377 -0.074127 
220.000000 196 2.000000 6.803491 11.277446 0.190878 1.683201 
